"","dateRep","day","month","year","cases","countriesAndTerritories","date","Cumulative_cases"
"396","20/03/2020",20,3,2020,1861,"France",2020-03-20,10995
"397","20/03/2020",20,3,2020,5940,"Germany",2020-03-20,14138
"398","20/03/2020",20,3,2020,4569,"Spain",2020-03-20,26304
"399","20/03/2020",20,3,2020,999,"United_Kingdom",2020-03-20,5426
"400","20/03/2020",20,3,2020,4835,"United_States_of_America",2020-03-20,14250
"401","21/03/2020",21,3,2020,1617,"France",2020-03-21,12612
"402","21/03/2020",21,3,2020,4049,"Germany",2020-03-21,18187
"403","21/03/2020",21,3,2020,5446,"Spain",2020-03-21,31750
"404","21/03/2020",21,3,2020,1055,"United_Kingdom",2020-03-21,6481
"405","21/03/2020",21,3,2020,5374,"United_States_of_America",2020-03-21,19624
"406","22/03/2020",22,3,2020,1847,"France",2020-03-22,14459
"407","22/03/2020",22,3,2020,3276,"Germany",2020-03-22,21463
"408","22/03/2020",22,3,2020,4866,"Spain",2020-03-22,36616
"409","22/03/2020",22,3,2020,1255,"United_Kingdom",2020-03-22,7736
"410","22/03/2020",22,3,2020,7123,"United_States_of_America",2020-03-22,26747
"411","23/03/2020",23,3,2020,1559,"France",2020-03-23,16018
"412","23/03/2020",23,3,2020,3311,"Germany",2020-03-23,24774
"413","23/03/2020",23,3,2020,4646,"Spain",2020-03-23,41262
"414","23/03/2020",23,3,2020,1198,"United_Kingdom",2020-03-23,8934
"415","23/03/2020",23,3,2020,8459,"United_States_of_America",2020-03-23,35206
"416","24/03/2020",24,3,2020,3838,"France",2020-03-24,19856
"417","24/03/2020",24,3,2020,4438,"Germany",2020-03-24,29212
"418","24/03/2020",24,3,2020,7691,"Spain",2020-03-24,48953
"419","24/03/2020",24,3,2020,1378,"United_Kingdom",2020-03-24,10312
"420","24/03/2020",24,3,2020,11236,"United_States_of_America",2020-03-24,46442
"421","25/03/2020",25,3,2020,2446,"France",2020-03-25,22302
"422","25/03/2020",25,3,2020,2342,"Germany",2020-03-25,31554
"423","25/03/2020",25,3,2020,8553,"Spain",2020-03-25,57506
"424","25/03/2020",25,3,2020,2338,"United_Kingdom",2020-03-25,12650
"425","25/03/2020",25,3,2020,8789,"United_States_of_America",2020-03-25,55231
"426","26/03/2020",26,3,2020,2931,"France",2020-03-26,25233
"427","26/03/2020",26,3,2020,4954,"Germany",2020-03-26,36508
"428","26/03/2020",26,3,2020,8954,"Spain",2020-03-26,66460
"429","26/03/2020",26,3,2020,2375,"United_Kingdom",2020-03-26,15025
"430","26/03/2020",26,3,2020,13963,"United_States_of_America",2020-03-26,69194
"431","27/03/2020",27,3,2020,3922,"France",2020-03-27,29155
"432","27/03/2020",27,3,2020,5780,"Germany",2020-03-27,42288
"433","27/03/2020",27,3,2020,9181,"Spain",2020-03-27,75641
"434","27/03/2020",27,3,2020,2692,"United_Kingdom",2020-03-27,17717
"435","27/03/2020",27,3,2020,16797,"United_States_of_America",2020-03-27,85991
"436","28/03/2020",28,3,2020,3809,"France",2020-03-28,32964
"437","28/03/2020",28,3,2020,6294,"Germany",2020-03-28,48582
"438","28/03/2020",28,3,2020,8244,"Spain",2020-03-28,83885
"439","28/03/2020",28,3,2020,3087,"United_Kingdom",2020-03-28,20804
"440","28/03/2020",28,3,2020,18695,"United_States_of_America",2020-03-28,104686
"441","29/03/2020",29,3,2020,4611,"France",2020-03-29,37575
"442","29/03/2020",29,3,2020,3965,"Germany",2020-03-29,52547
"443","29/03/2020",29,3,2020,6424,"Spain",2020-03-29,90309
"444","29/03/2020",29,3,2020,3197,"United_Kingdom",2020-03-29,24001
"445","29/03/2020",29,3,2020,19979,"United_States_of_America",2020-03-29,124665
"446","30/03/2020",30,3,2020,2599,"France",2020-03-30,40174
"447","30/03/2020",30,3,2020,4751,"Germany",2020-03-30,57298
"448","30/03/2020",30,3,2020,5813,"Spain",2020-03-30,96122
"449","30/03/2020",30,3,2020,2822,"United_Kingdom",2020-03-30,26823
"450","30/03/2020",30,3,2020,18360,"United_States_of_America",2020-03-30,143025
"451","31/03/2020",31,3,2020,4376,"France",2020-03-31,44550
"452","31/03/2020",31,3,2020,4615,"Germany",2020-03-31,61913
"453","31/03/2020",31,3,2020,8145,"Spain",2020-03-31,104267
"454","31/03/2020",31,3,2020,2858,"United_Kingdom",2020-03-31,29681
"455","31/03/2020",31,3,2020,21595,"United_States_of_America",2020-03-31,164620
"456","01/04/2020",1,4,2020,7578,"France",2020-04-01,52128
"457","01/04/2020",1,4,2020,5453,"Germany",2020-04-01,67366
"458","01/04/2020",1,4,2020,7413,"Spain",2020-04-01,111680
"459","01/04/2020",1,4,2020,4273,"United_Kingdom",2020-04-01,33954
"460","01/04/2020",1,4,2020,24998,"United_States_of_America",2020-04-01,189618
"461","02/04/2020",2,4,2020,4861,"France",2020-04-02,56989
"462","02/04/2020",2,4,2020,6156,"Germany",2020-04-02,73522
"463","02/04/2020",2,4,2020,7583,"Spain",2020-04-02,119263
"464","02/04/2020",2,4,2020,4514,"United_Kingdom",2020-04-02,38468
"465","02/04/2020",2,4,2020,27103,"United_States_of_America",2020-04-02,216721
"466","03/04/2020",3,4,2020,2116,"France",2020-04-03,59105
"467","03/04/2020",3,4,2020,6174,"Germany",2020-04-03,79696
"468","03/04/2020",3,4,2020,7272,"Spain",2020-04-03,126535
"469","03/04/2020",3,4,2020,4913,"United_Kingdom",2020-04-03,43381
"470","03/04/2020",3,4,2020,28819,"United_States_of_America",2020-04-03,245540
"471","04/04/2020",4,4,2020,5233,"France",2020-04-04,64338
"472","04/04/2020",4,4,2020,6082,"Germany",2020-04-04,85778
"473","04/04/2020",4,4,2020,6663,"Spain",2020-04-04,133198
"474","04/04/2020",4,4,2020,4868,"United_Kingdom",2020-04-04,48249
"475","04/04/2020",4,4,2020,32425,"United_States_of_America",2020-04-04,277965
"476","05/04/2020",5,4,2020,4267,"France",2020-04-05,68605
"477","05/04/2020",5,4,2020,5936,"Germany",2020-04-05,91714
"478","05/04/2020",5,4,2020,5533,"Spain",2020-04-05,138731
"479","05/04/2020",5,4,2020,4911,"United_Kingdom",2020-04-05,53160
"480","05/04/2020",5,4,2020,34272,"United_States_of_America",2020-04-05,312237
"481","06/04/2020",6,4,2020,1873,"France",2020-04-06,70478
"482","06/04/2020",6,4,2020,3677,"Germany",2020-04-06,95391
"483","06/04/2020",6,4,2020,3667,"Spain",2020-04-06,142398
"484","06/04/2020",6,4,2020,4020,"United_Kingdom",2020-04-06,57180
"485","06/04/2020",6,4,2020,25398,"United_States_of_America",2020-04-06,337635
"486","07/04/2020",7,4,2020,3912,"France",2020-04-07,74390
"487","07/04/2020",7,4,2020,3834,"Germany",2020-04-07,99225
"488","07/04/2020",7,4,2020,5209,"Spain",2020-04-07,147607
"489","07/04/2020",7,4,2020,3592,"United_Kingdom",2020-04-07,60772
"490","07/04/2020",7,4,2020,30561,"United_States_of_America",2020-04-07,368196
"491","08/04/2020",8,4,2020,3777,"France",2020-04-08,78167
"492","08/04/2020",8,4,2020,4003,"Germany",2020-04-08,103228
"493","08/04/2020",8,4,2020,5583,"Spain",2020-04-08,153190
"494","08/04/2020",8,4,2020,5282,"United_Kingdom",2020-04-08,66054
"495","08/04/2020",8,4,2020,30613,"United_States_of_America",2020-04-08,398809
"496","09/04/2020",9,4,2020,3881,"France",2020-04-09,82048
"497","09/04/2020",9,4,2020,4974,"Germany",2020-04-09,108202
"498","09/04/2020",9,4,2020,5745,"Spain",2020-04-09,158935
"499","09/04/2020",9,4,2020,5450,"United_Kingdom",2020-04-09,71504
"500","09/04/2020",9,4,2020,33323,"United_States_of_America",2020-04-09,432132
"501","10/04/2020",10,4,2020,4286,"France",2020-04-10,86334
"502","10/04/2020",10,4,2020,5323,"Germany",2020-04-10,113525
"503","10/04/2020",10,4,2020,4537,"Spain",2020-04-10,163472
"504","10/04/2020",10,4,2020,5131,"United_Kingdom",2020-04-10,76635
"505","10/04/2020",10,4,2020,33901,"United_States_of_America",2020-04-10,466033
"506","11/04/2020",11,4,2020,4342,"France",2020-04-11,90676
"507","11/04/2020",11,4,2020,4133,"Germany",2020-04-11,117658
"508","11/04/2020",11,4,2020,4550,"Spain",2020-04-11,168022
"509","11/04/2020",11,4,2020,4858,"United_Kingdom",2020-04-11,81493
"510","11/04/2020",11,4,2020,35527,"United_States_of_America",2020-04-11,501560
"511","12/04/2020",12,4,2020,3114,"France",2020-04-12,93790
"512","12/04/2020",12,4,2020,2821,"Germany",2020-04-12,120479
"513","12/04/2020",12,4,2020,3899,"Spain",2020-04-12,171921
"514","12/04/2020",12,4,2020,4313,"United_Kingdom",2020-04-12,85806
"515","12/04/2020",12,4,2020,28391,"United_States_of_America",2020-04-12,529951
"516","13/04/2020",13,4,2020,1613,"France",2020-04-13,95403
"517","13/04/2020",13,4,2020,2537,"Germany",2020-04-13,123016
"518","13/04/2020",13,4,2020,3030,"Spain",2020-04-13,174951
"519","13/04/2020",13,4,2020,3579,"United_Kingdom",2020-04-13,89385
"520","13/04/2020",13,4,2020,27620,"United_States_of_America",2020-04-13,557571
"521","14/04/2020",14,4,2020,2673,"France",2020-04-14,98076
"522","14/04/2020",14,4,2020,2082,"Germany",2020-04-14,125098
"523","14/04/2020",14,4,2020,3116,"Spain",2020-04-14,178067
"524","14/04/2020",14,4,2020,3489,"United_Kingdom",2020-04-14,92874
"525","14/04/2020",14,4,2020,25023,"United_States_of_America",2020-04-14,582594
"526","15/04/2020",15,4,2020,5497,"France",2020-04-15,103573
"527","15/04/2020",15,4,2020,2486,"Germany",2020-04-15,127584
"528","15/04/2020",15,4,2020,4424,"Spain",2020-04-15,182491
"529","15/04/2020",15,4,2020,4178,"United_Kingdom",2020-04-15,97052
"530","15/04/2020",15,4,2020,26922,"United_States_of_America",2020-04-15,609516
"531","16/04/2020",16,4,2020,2633,"France",2020-04-16,106206
"532","16/04/2020",16,4,2020,2866,"Germany",2020-04-16,130450
"533","16/04/2020",16,4,2020,3820,"Spain",2020-04-16,186311
"534","16/04/2020",16,4,2020,4326,"United_Kingdom",2020-04-16,101378
"535","16/04/2020",16,4,2020,30148,"United_States_of_America",2020-04-16,639664
"536","17/04/2020",17,4,2020,2641,"France",2020-04-17,108847
"537","17/04/2020",17,4,2020,3380,"Germany",2020-04-17,133830
"538","17/04/2020",17,4,2020,3818,"Spain",2020-04-17,190129
"539","17/04/2020",17,4,2020,5065,"United_Kingdom",2020-04-17,106443
"540","17/04/2020",17,4,2020,31667,"United_States_of_America",2020-04-17,671331
"541","18/04/2020",18,4,2020,405,"France",2020-04-18,109252
"542","18/04/2020",18,4,2020,3609,"Germany",2020-04-18,137439
"543","18/04/2020",18,4,2020,3836,"Spain",2020-04-18,193965
"544","18/04/2020",18,4,2020,5292,"United_Kingdom",2020-04-18,111735
"545","18/04/2020",18,4,2020,30833,"United_States_of_America",2020-04-18,702164
"546","19/04/2020",19,4,2020,2569,"France",2020-04-19,111821
"547","19/04/2020",19,4,2020,2458,"Germany",2020-04-19,139897
"548","19/04/2020",19,4,2020,-713,"Spain",2020-04-19,193252
"549","19/04/2020",19,4,2020,4956,"United_Kingdom",2020-04-19,116691
"550","19/04/2020",19,4,2020,32922,"United_States_of_America",2020-04-19,735086
"551","20/04/2020",20,4,2020,785,"France",2020-04-20,112606
"552","20/04/2020",20,4,2020,1775,"Germany",2020-04-20,141672
"553","20/04/2020",20,4,2020,2218,"Spain",2020-04-20,195470
"554","20/04/2020",20,4,2020,4721,"United_Kingdom",2020-04-20,121412
"555","20/04/2020",20,4,2020,24601,"United_States_of_America",2020-04-20,759687
"556","21/04/2020",21,4,2020,2051,"France",2020-04-21,114657
"557","21/04/2020",21,4,2020,1785,"Germany",2020-04-21,143457
"558","21/04/2020",21,4,2020,2951,"Spain",2020-04-21,198421
"559","21/04/2020",21,4,2020,3853,"United_Kingdom",2020-04-21,125265
"560","21/04/2020",21,4,2020,28065,"United_States_of_America",2020-04-21,787752
"561","22/04/2020",22,4,2020,2667,"France",2020-04-22,117324
"562","22/04/2020",22,4,2020,2237,"Germany",2020-04-22,145694
"563","22/04/2020",22,4,2020,2312,"Spain",2020-04-22,200733
"564","22/04/2020",22,4,2020,4854,"United_Kingdom",2020-04-22,130119
"565","22/04/2020",22,4,2020,37289,"United_States_of_America",2020-04-22,825041
"566","23/04/2020",23,4,2020,1827,"France",2020-04-23,119151
"567","23/04/2020",23,4,2020,2352,"Germany",2020-04-23,148046
"568","23/04/2020",23,4,2020,2916,"Spain",2020-04-23,203649
"569","23/04/2020",23,4,2020,4760,"United_Kingdom",2020-04-23,134879
"570","23/04/2020",23,4,2020,17588,"United_States_of_America",2020-04-23,842629
"571","24/04/2020",24,4,2020,1653,"France",2020-04-24,120804
"572","24/04/2020",24,4,2020,2337,"Germany",2020-04-24,150383
"573","24/04/2020",24,4,2020,2114,"Spain",2020-04-24,205763
"574","24/04/2020",24,4,2020,5487,"United_Kingdom",2020-04-24,140366
"575","24/04/2020",24,4,2020,26543,"United_States_of_America",2020-04-24,869172
"576","25/04/2020",25,4,2020,1773,"France",2020-04-25,122577
"577","25/04/2020",25,4,2020,2055,"Germany",2020-04-25,152438
"578","25/04/2020",25,4,2020,2506,"Spain",2020-04-25,208269
"579","25/04/2020",25,4,2020,5158,"United_Kingdom",2020-04-25,145524
"580","25/04/2020",25,4,2020,21352,"United_States_of_America",2020-04-25,890524
"581","26/04/2020",26,4,2020,1537,"France",2020-04-26,124114
"582","26/04/2020",26,4,2020,1737,"Germany",2020-04-26,154175
"583","26/04/2020",26,4,2020,1641,"Spain",2020-04-26,209910
"584","26/04/2020",26,4,2020,4970,"United_Kingdom",2020-04-26,150494
"585","26/04/2020",26,4,2020,48529,"United_States_of_America",2020-04-26,939053
"586","27/04/2020",27,4,2020,461,"France",2020-04-27,124575
"587","27/04/2020",27,4,2020,1018,"Germany",2020-04-27,155193
"588","27/04/2020",27,4,2020,1660,"Spain",2020-04-27,211570
"589","27/04/2020",27,4,2020,3748,"United_Kingdom",2020-04-27,154242
"590","27/04/2020",27,4,2020,26857,"United_States_of_America",2020-04-27,965910
"591","28/04/2020",28,4,2020,1195,"France",2020-04-28,125770
"592","28/04/2020",28,4,2020,1144,"Germany",2020-04-28,156337
"593","28/04/2020",28,4,2020,1525,"Spain",2020-04-28,213095
"594","28/04/2020",28,4,2020,3473,"United_Kingdom",2020-04-28,157715
"595","28/04/2020",28,4,2020,22541,"United_States_of_America",2020-04-28,988451
"596","29/04/2020",29,4,2020,1065,"France",2020-04-29,126835
"597","29/04/2020",29,4,2020,1304,"Germany",2020-04-29,157641
"598","29/04/2020",29,4,2020,847,"Spain",2020-04-29,213942
"599","29/04/2020",29,4,2020,4706,"United_Kingdom",2020-04-29,162421
"600","29/04/2020",29,4,2020,24132,"United_States_of_America",2020-04-29,1012583
"601","30/04/2020",30,4,2020,1607,"France",2020-04-30,128442
"602","30/04/2020",30,4,2020,1478,"Germany",2020-04-30,159119
"603","30/04/2020",30,4,2020,1241,"Spain",2020-04-30,215183
"604","30/04/2020",30,4,2020,4729,"United_Kingdom",2020-04-30,167150
"605","30/04/2020",30,4,2020,27326,"United_States_of_America",2020-04-30,1039909
"606","01/05/2020",1,5,2020,1139,"France",2020-05-01,129581
"607","01/05/2020",1,5,2020,1639,"Germany",2020-05-01,160758
"608","01/05/2020",1,5,2020,1387,"Spain",2020-05-01,216570
"609","01/05/2020",1,5,2020,5442,"United_Kingdom",2020-05-01,172592
"610","01/05/2020",1,5,2020,29917,"United_States_of_America",2020-05-01,1069826
"611","02/05/2020",2,5,2020,604,"France",2020-05-02,130185
"612","02/05/2020",2,5,2020,945,"Germany",2020-05-02,161703
"613","02/05/2020",2,5,2020,1234,"Spain",2020-05-02,217804
"614","02/05/2020",2,5,2020,4966,"United_Kingdom",2020-05-02,177558
"615","02/05/2020",2,5,2020,33955,"United_States_of_America",2020-05-02,1103781
"616","03/05/2020",3,5,2020,794,"France",2020-05-03,130979
"617","03/05/2020",3,5,2020,793,"Germany",2020-05-03,162496
"618","03/05/2020",3,5,2020,935,"Spain",2020-05-03,218739
"619","03/05/2020",3,5,2020,4737,"United_Kingdom",2020-05-03,182295
"620","03/05/2020",3,5,2020,29288,"United_States_of_America",2020-05-03,1133069
"621","04/05/2020",4,5,2020,308,"France",2020-05-04,131287
"622","04/05/2020",4,5,2020,679,"Germany",2020-05-04,163175
"623","04/05/2020",4,5,2020,466,"Spain",2020-05-04,219205
"624","04/05/2020",4,5,2020,3229,"United_Kingdom",2020-05-04,185524
"625","04/05/2020",4,5,2020,24972,"United_States_of_America",2020-05-04,1158041
"626","05/05/2020",5,5,2020,576,"France",2020-05-05,131863
"627","05/05/2020",5,5,2020,685,"Germany",2020-05-05,163860
"628","05/05/2020",5,5,2020,1039,"Spain",2020-05-05,220244
"629","05/05/2020",5,5,2020,2982,"United_Kingdom",2020-05-05,188506
"630","05/05/2020",5,5,2020,22593,"United_States_of_America",2020-05-05,1180634
"631","06/05/2020",6,5,2020,1104,"France",2020-05-06,132967
"632","06/05/2020",6,5,2020,947,"Germany",2020-05-06,164807
"633","06/05/2020",6,5,2020,880,"Spain",2020-05-06,221124
"634","06/05/2020",6,5,2020,3389,"United_Kingdom",2020-05-06,191895
"635","06/05/2020",6,5,2020,23841,"United_States_of_America",2020-05-06,1204475
"636","07/05/2020",7,5,2020,4183,"France",2020-05-07,137150
"637","07/05/2020",7,5,2020,1284,"Germany",2020-05-07,166091
"638","07/05/2020",7,5,2020,921,"Spain",2020-05-07,222045
"639","07/05/2020",7,5,2020,3682,"United_Kingdom",2020-05-07,195577
"640","07/05/2020",7,5,2020,24128,"United_States_of_America",2020-05-07,1228603
"641","08/05/2020",8,5,2020,629,"France",2020-05-08,137779
"642","08/05/2020",8,5,2020,1209,"Germany",2020-05-08,167300
"643","08/05/2020",8,5,2020,1173,"Spain",2020-05-08,223218
"644","08/05/2020",8,5,2020,3827,"United_Kingdom",2020-05-08,199404
"645","08/05/2020",8,5,2020,28369,"United_States_of_America",2020-05-08,1256972
"646","09/05/2020",9,5,2020,642,"France",2020-05-09,138421
"647","09/05/2020",9,5,2020,1251,"Germany",2020-05-09,168551
"648","09/05/2020",9,5,2020,743,"Spain",2020-05-09,223961
"649","09/05/2020",9,5,2020,3767,"United_Kingdom",2020-05-09,203171
"650","09/05/2020",9,5,2020,26957,"United_States_of_America",2020-05-09,1283929
"651","10/05/2020",10,5,2020,433,"France",2020-05-10,138854
"652","10/05/2020",10,5,2020,667,"Germany",2020-05-10,169218
"653","10/05/2020",10,5,2020,3416,"Spain",2020-05-10,227377
"654","10/05/2020",10,5,2020,3063,"United_Kingdom",2020-05-10,206234
"655","10/05/2020",10,5,2020,25612,"United_States_of_America",2020-05-10,1309541
"656","11/05/2020",11,5,2020,209,"France",2020-05-11,139063
"657","11/05/2020",11,5,2020,357,"Germany",2020-05-11,169575
"658","11/05/2020",11,5,2020,393,"Spain",2020-05-11,227770
"659","11/05/2020",11,5,2020,2157,"United_Kingdom",2020-05-11,208391
"660","11/05/2020",11,5,2020,20258,"United_States_of_America",2020-05-11,1329799
"661","12/05/2020",12,5,2020,456,"France",2020-05-12,139519
"662","12/05/2020",12,5,2020,933,"Germany",2020-05-12,170508
"663","12/05/2020",12,5,2020,482,"Spain",2020-05-12,228252
"664","12/05/2020",12,5,2020,2329,"United_Kingdom",2020-05-12,210720
"665","12/05/2020",12,5,2020,18117,"United_States_of_America",2020-05-12,1347916
"666","13/05/2020",13,5,2020,708,"France",2020-05-13,140227
"667","13/05/2020",13,5,2020,798,"Germany",2020-05-13,171306
"668","13/05/2020",13,5,2020,439,"Spain",2020-05-13,228691
"669","13/05/2020",13,5,2020,3586,"United_Kingdom",2020-05-13,214306
"670","13/05/2020",13,5,2020,22048,"United_States_of_America",2020-05-13,1369964
"671","14/05/2020",14,5,2020,507,"France",2020-05-14,140734
"672","14/05/2020",14,5,2020,933,"Germany",2020-05-14,172239
"673","14/05/2020",14,5,2020,849,"Spain",2020-05-14,229540
"674","14/05/2020",14,5,2020,3402,"United_Kingdom",2020-05-14,217708
"675","14/05/2020",14,5,2020,20782,"United_States_of_America",2020-05-14,1390746
"676","15/05/2020",15,5,2020,622,"France",2020-05-15,141356
"677","15/05/2020",15,5,2020,913,"Germany",2020-05-15,173152
"678","15/05/2020",15,5,2020,643,"Spain",2020-05-15,230183
"679","15/05/2020",15,5,2020,3307,"United_Kingdom",2020-05-15,221015
"680","15/05/2020",15,5,2020,27143,"United_States_of_America",2020-05-15,1417889
"681","16/05/2020",16,5,2020,563,"France",2020-05-16,141919
"682","16/05/2020",16,5,2020,620,"Germany",2020-05-16,173772
"683","16/05/2020",16,5,2020,515,"Spain",2020-05-16,230698
"684","16/05/2020",16,5,2020,2628,"United_Kingdom",2020-05-16,223643
"685","16/05/2020",16,5,2020,25508,"United_States_of_America",2020-05-16,1443397
"686","17/05/2020",17,5,2020,372,"France",2020-05-17,142291
"687","17/05/2020",17,5,2020,583,"Germany",2020-05-17,174355
"688","17/05/2020",17,5,2020,652,"Spain",2020-05-17,231350
"689","17/05/2020",17,5,2020,2526,"United_Kingdom",2020-05-17,226169
"690","17/05/2020",17,5,2020,24487,"United_States_of_America",2020-05-17,1467884
"691","18/05/2020",18,5,2020,120,"France",2020-05-18,142411
"692","18/05/2020",18,5,2020,342,"Germany",2020-05-18,174697
"693","18/05/2020",18,5,2020,256,"Spain",2020-05-18,231606
"694","18/05/2020",18,5,2020,2079,"United_Kingdom",2020-05-18,228248
"695","18/05/2020",18,5,2020,18873,"United_States_of_America",2020-05-18,1486757
"696","19/05/2020",19,5,2020,492,"France",2020-05-19,142903
"697","19/05/2020",19,5,2020,513,"Germany",2020-05-19,175210
"698","19/05/2020",19,5,2020,431,"Spain",2020-05-19,232037
"699","19/05/2020",19,5,2020,1838,"United_Kingdom",2020-05-19,230086
"700","19/05/2020",19,5,2020,21841,"United_States_of_America",2020-05-19,1508598
"701","20/05/2020",20,5,2020,524,"France",2020-05-20,143427
"702","20/05/2020",20,5,2020,797,"Germany",2020-05-20,176007
"703","20/05/2020",20,5,2020,518,"Spain",2020-05-20,232555
"704","20/05/2020",20,5,2020,2589,"United_Kingdom",2020-05-20,232675
"705","20/05/2020",20,5,2020,19970,"United_States_of_America",2020-05-20,1528568
"706","21/05/2020",21,5,2020,418,"France",2020-05-21,143845
"707","21/05/2020",21,5,2020,745,"Germany",2020-05-21,176752
"708","21/05/2020",21,5,2020,482,"Spain",2020-05-21,233037
"709","21/05/2020",21,5,2020,3052,"United_Kingdom",2020-05-21,235727
"710","21/05/2020",21,5,2020,23285,"United_States_of_America",2020-05-21,1551853
"711","22/05/2020",22,5,2020,318,"France",2020-05-22,144163
"712","22/05/2020",22,5,2020,460,"Germany",2020-05-22,177212
"713","22/05/2020",22,5,2020,1787,"Spain",2020-05-22,234824
"714","22/05/2020",22,5,2020,2718,"United_Kingdom",2020-05-22,238445
"715","22/05/2020",22,5,2020,25434,"United_States_of_America",2020-05-22,1577287
"716","23/05/2020",23,5,2020,403,"France",2020-05-23,144566
"717","23/05/2020",23,5,2020,638,"Germany",2020-05-23,177850
"718","23/05/2020",23,5,2020,466,"Spain",2020-05-23,235290
"719","23/05/2020",23,5,2020,2574,"United_Kingdom",2020-05-23,241019
"720","23/05/2020",23,5,2020,24147,"United_States_of_America",2020-05-23,1601434
"721","24/05/2020",24,5,2020,240,"France",2020-05-24,144806
"722","24/05/2020",24,5,2020,431,"Germany",2020-05-24,178281
"723","24/05/2020",24,5,2020,482,"Spain",2020-05-24,235772
"724","24/05/2020",24,5,2020,2062,"United_Kingdom",2020-05-24,243081
"725","24/05/2020",24,5,2020,21236,"United_States_of_America",2020-05-24,1622670
"726","25/05/2020",25,5,2020,115,"France",2020-05-25,144921
"727","25/05/2020",25,5,2020,289,"Germany",2020-05-25,178570
"728","25/05/2020",25,5,2020,-372,"Spain",2020-05-25,235400
"729","25/05/2020",25,5,2020,1527,"United_Kingdom",2020-05-25,244608
"730","25/05/2020",25,5,2020,20568,"United_States_of_America",2020-05-25,1643238
"731","26/05/2020",26,5,2020,358,"France",2020-05-26,145279
"732","26/05/2020",26,5,2020,432,"Germany",2020-05-26,179002
"733","26/05/2020",26,5,2020,859,"Spain",2020-05-26,236259
"734","26/05/2020",26,5,2020,1364,"United_Kingdom",2020-05-26,245972
"735","26/05/2020",26,5,2020,19064,"United_States_of_America",2020-05-26,1662302
"736","27/05/2020",27,5,2020,276,"France",2020-05-27,145555
"737","27/05/2020",27,5,2020,362,"Germany",2020-05-27,179364
"738","27/05/2020",27,5,2020,510,"Spain",2020-05-27,236769
"739","27/05/2020",27,5,2020,1624,"United_Kingdom",2020-05-27,247596
"740","27/05/2020",27,5,2020,18910,"United_States_of_America",2020-05-27,1681212
"741","28/05/2020",28,5,2020,191,"France",2020-05-28,145746
"742","28/05/2020",28,5,2020,353,"Germany",2020-05-28,179717
"743","28/05/2020",28,5,2020,1137,"Spain",2020-05-28,237906
"744","28/05/2020",28,5,2020,1672,"United_Kingdom",2020-05-28,249268
"745","28/05/2020",28,5,2020,18721,"United_States_of_America",2020-05-28,1699933
"746","29/05/2020",29,5,2020,3325,"France",2020-05-29,149071
"747","29/05/2020",29,5,2020,741,"Germany",2020-05-29,180458
"748","29/05/2020",29,5,2020,658,"Spain",2020-05-29,238564
"749","29/05/2020",29,5,2020,1835,"United_Kingdom",2020-05-29,251103
"750","29/05/2020",29,5,2020,21817,"United_States_of_America",2020-05-29,1721750
"751","30/05/2020",30,5,2020,597,"France",2020-05-30,149668
"752","30/05/2020",30,5,2020,738,"Germany",2020-05-30,181196
"753","30/05/2020",30,5,2020,664,"Spain",2020-05-30,239228
"754","30/05/2020",30,5,2020,1760,"United_Kingdom",2020-05-30,252863
"755","30/05/2020",30,5,2020,25337,"United_States_of_America",2020-05-30,1747087
"756","31/05/2020",31,5,2020,1828,"France",2020-05-31,151496
"757","31/05/2020",31,5,2020,286,"Germany",2020-05-31,181482
"758","31/05/2020",31,5,2020,201,"Spain",2020-05-31,239429
"759","31/05/2020",31,5,2020,1527,"United_Kingdom",2020-05-31,254390
"760","31/05/2020",31,5,2020,23297,"United_States_of_America",2020-05-31,1770384
"761","01/06/2020",1,6,2020,257,"France",2020-06-01,151753
"762","01/06/2020",1,6,2020,333,"Germany",2020-06-01,181815
"763","01/06/2020",1,6,2020,209,"Spain",2020-06-01,239638
"764","01/06/2020",1,6,2020,1125,"United_Kingdom",2020-06-01,255515
"765","01/06/2020",1,6,2020,19807,"United_States_of_America",2020-06-01,1790191
"766","02/06/2020",2,6,2020,338,"France",2020-06-02,152091
"767","02/06/2020",2,6,2020,213,"Germany",2020-06-02,182028
"768","02/06/2020",2,6,2020,294,"Spain",2020-06-02,239932
"769","02/06/2020",2,6,2020,1079,"United_Kingdom",2020-06-02,256594
"770","02/06/2020",2,6,2020,21086,"United_States_of_America",2020-06-02,1811277
"771","03/06/2020",3,6,2020,-766,"France",2020-06-03,151325
"772","03/06/2020",3,6,2020,342,"Germany",2020-06-03,182370
"773","03/06/2020",3,6,2020,394,"Spain",2020-06-03,240326
"774","03/06/2020",3,6,2020,1441,"United_Kingdom",2020-06-03,258035
"775","03/06/2020",3,6,2020,20544,"United_States_of_America",2020-06-03,1831821
"776","04/06/2020",4,6,2020,352,"France",2020-06-04,151677
"777","04/06/2020",4,6,2020,394,"Germany",2020-06-04,182764
"778","04/06/2020",4,6,2020,334,"Spain",2020-06-04,240660
"779","04/06/2020",4,6,2020,1484,"United_Kingdom",2020-06-04,259519
"780","04/06/2020",4,6,2020,19699,"United_States_of_America",2020-06-04,1851520
"781","05/06/2020",5,6,2020,767,"France",2020-06-05,152444
"782","05/06/2020",5,6,2020,507,"Germany",2020-06-05,183271
